,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
17619,134586765,Arganzuela,Chopera,40.39354,-3.69641,Entire home/apt,70,2,2,0.63,1,144
17620,113864545,Centro,Embajadores,40.41197,-3.69969,Entire home/apt,42,3,6,2.14,11,339
17621,63833717,Carabanchel,Abrantes,40.37512,-3.73472,Private room,22,2,1,0.43,2,97
17622,199849462,San Blas - Canillejas,Canillejas,40.44959,-3.609,Private room,550,2,0,0.0,1,0
17623,264696773,Chamartín,Ciudad Jardín,40.44621,-3.67334,Private room,30,1,0,0.0,1,3
17624,264700567,Carabanchel,Vista Alegre,40.38584,-3.73598,Private room,120,1,0,0.0,1,365
17625,102350892,San Blas - Canillejas,Simancas,40.4409,-3.62375,Private room,80,1,0,0.0,1,177
17626,264705188,Moncloa - Aravaca,Casa de Campo,40.41894,-3.74919,Entire home/apt,1000,1,0,0.0,1,365
17627,6697769,Puente de Vallecas,Numancia,40.3959,-3.66019,Entire home/apt,400,1,0,0.0,2,81
17628,264705933,Carabanchel,Buenavista,40.368,-3.75358,Private room,600,1,0,0.0,1,365
17629,60960067,Moncloa - Aravaca,Ciudad Universitaria,40.46322,-3.721,Private room,250,2,0,0.0,1,363
17630,264575793,San Blas - Canillejas,Simancas,40.43531,-3.61944,Private room,400,1,0,0.0,1,365
17631,56875224,Chamberí,Almagro,40.43544,-3.69265,Entire home/apt,48,2,5,1.36,1,47
17632,241026178,San Blas - Canillejas,Rejas,40.44736,-3.59567,Private room,500,1,0,0.0,1,180
17633,99655834,Centro,Embajadores,40.41233,-3.70709,Private room,300,1,0,0.0,2,0
17634,155112233,Usera,Orcasitas,40.36856,-3.71238,Entire home/apt,1500,2,0,0.0,1,0
17635,130325159,San Blas - Canillejas,Rejas,40.44592,-3.5935,Entire home/apt,200,1,0,0.0,1,89
17636,264719155,Centro,Justicia,40.42119,-3.69884,Entire home/apt,80,1,16,7.38,1,165
17637,244128152,Centro,Sol,40.41778,-3.7006,Private room,35,1,15,4.37,2,92
17638,143732655,San Blas - Canillejas,Canillejas,40.44831,-3.61504,Entire home/apt,6000,1,0,0.0,1,261
17639,264724582,Centro,Sol,40.41558,-3.70552,Entire home/apt,130,2,7,2.1,1,222
17640,71149571,Salamanca,Castellana,40.43675,-3.68509,Private room,600,1,0,0.0,1,90
17641,40526043,Salamanca,Guindalera,40.43567,-3.6734,Private room,500,1,0,0.0,1,89
17642,35227343,Centro,Justicia,40.42273,-3.69658,Entire home/apt,220,2,0,0.0,1,0
17643,264729171,Fuencarral - El Pardo,Pilar,40.47148,-3.71273,Entire home/apt,300,1,0,0.0,1,365
17644,208344111,Hortaleza,Pinar del Rey,40.47115,-3.65481,Private room,300,1,0,0.0,1,180
17645,113864545,Centro,Sol,40.41748,-3.70345,Private room,62,3,5,1.6,11,255
17646,170081165,Ciudad Lineal,Ventas,40.42714,-3.64999,Private room,250,1,0,0.0,2,365
17647,264733338,Latina,Aguilas,40.38904,-3.76728,Shared room,45,4,1,0.28,3,365
17648,258850169,Centro,Embajadores,40.41224,-3.7035,Entire home/apt,85,1,3,0.89,8,345
17649,135324098,Moratalaz,Media Legua,40.40855,-3.65462,Private room,199,1,0,0.0,3,179
17650,10907182,Centro,Justicia,40.42197,-3.69864,Private room,60,3,0,0.0,1,0
17651,303845,Centro,Justicia,40.42005,-3.69832,Private room,90,1,0,0.0,2,362
17652,264735500,Centro,Palacio,40.41102,-3.71044,Private room,600,1,0,0.0,1,180
17653,135324098,Moratalaz,Media Legua,40.40681,-3.65592,Private room,240,1,0,0.0,3,179
17654,135324098,Moratalaz,Media Legua,40.40671,-3.654,Private room,180,1,0,0.0,3,179
17655,195351785,Ciudad Lineal,Pueblo Nuevo,40.43213,-3.64562,Private room,150,1,0,0.0,1,179
17656,86292928,Centro,Cortes,40.41236,-3.69691,Private room,175,1,0,0.0,1,89
17657,264050258,Arganzuela,Palos de Moguer,40.40423,-3.692,Entire home/apt,100,3,1,0.31,2,323
17658,8353496,Carabanchel,Comillas,40.39361,-3.71212,Private room,35,2,1,0.29,1,0
17659,81847926,Arganzuela,Palos de Moguer,40.40287,-3.69741,Private room,140,3,0,0.0,1,0
17660,264752174,Chamartín,Ciudad Jardín,40.44642,-3.67413,Entire home/apt,600,1,0,0.0,2,178
17661,25898150,Centro,Cortes,40.41799,-3.69513,Private room,195,1,0,0.0,1,89
17662,264754683,Usera,Moscardó,40.38969,-3.707,Private room,120,2,0,0.0,1,365
17663,264718076,Puente de Vallecas,Numancia,40.39555,-3.66283,Entire home/apt,40,2,4,1.25,1,312
17664,264757156,San Blas - Canillejas,Hellín,40.43097,-3.6172,Entire home/apt,920,1,0,0.0,1,365
17665,3939801,Centro,Universidad,40.42178,-3.70729,Entire home/apt,250,2,0,0.0,9,11
17666,264759301,Fuencarral - El Pardo,Pilar,40.47759,-3.70667,Entire home/apt,55,5,1,0.49,1,150
17667,17683675,San Blas - Canillejas,Rosas,40.42822,-3.60139,Private room,300,1,0,0.0,2,364
17668,30476657,Chamberí,Gaztambide,40.4361,-3.71509,Private room,295,1,0,0.0,1,0
17669,78241549,San Blas - Canillejas,Hellín,40.4315,-3.61402,Private room,950,1,0,0.0,1,140
17670,526897,Villaverde,San Andrés,40.34146,-3.7091,Private room,16,1,1,0.37,1,0
17671,165330521,Vicálvaro,Casco Histórico de Vicálvaro,40.40593,-3.60675,Entire home/apt,820,2,0,0.0,1,89
17672,264770286,Barajas,Timón,40.47423,-3.58425,Private room,50,1,4,1.17,2,20
17673,17237287,Salamanca,Lista,40.42917,-3.67165,Private room,250,2,0,0.0,1,90
17674,264752174,Chamartín,Ciudad Jardín,40.44557,-3.67357,Private room,300,1,0,0.0,2,179
17675,264775855,Centro,Embajadores,40.4098,-3.70224,Entire home/apt,65,2,28,7.71,1,121
17676,102278661,Chamartín,El Viso,40.44619,-3.69015,Private room,150,1,0,0.0,1,0
17677,261645357,Latina,Cuatro Vientos,40.36698,-3.76177,Private room,250,1,0,0.0,3,47
17678,90317293,Hortaleza,Valdefuentes,40.492,-3.66366,Entire home/apt,350,1,0,0.0,1,365
17679,69566471,Chamberí,Vallehermoso,40.43918,-3.71272,Entire home/apt,250,15,1,0.27,25,365
17680,70882648,Salamanca,Recoletos,40.42574,-3.68166,Entire home/apt,400,2,0,0.0,1,89
17681,264075647,Moratalaz,Media Legua,40.41197,-3.65935,Private room,22,2,3,0.83,1,0
17682,117460100,Villaverde,Los Rosales,40.35591,-3.69026,Private room,450,1,0,0.0,1,179
17683,254298103,Centro,Embajadores,40.4105,-3.70384,Entire home/apt,50,3,5,2.08,1,55
17684,141092816,San Blas - Canillejas,Arcos,40.42049,-3.61334,Private room,300,1,0,0.0,1,365
17685,29918018,Hortaleza,Valdefuentes,40.49667,-3.61545,Private room,250,1,0,0.0,1,180
17686,264780793,Carabanchel,Puerta Bonita,40.38631,-3.72911,Entire home/apt,250,1,5,1.83,1,84
17687,7038086,Salamanca,Guindalera,40.43213,-3.66603,Private room,999,1,0,0.0,1,89
17688,261645357,Carabanchel,Buenavista,40.36757,-3.76029,Private room,250,1,0,0.0,3,83
17689,264788224,Chamberí,Arapiles,40.43065,-3.70811,Private room,289,1,0,0.0,1,365
17690,50137838,Hortaleza,Valdefuentes,40.49604,-3.65269,Entire home/apt,2000,1,0,0.0,1,89
17691,263148395,Usera,Pradolongo,40.38166,-3.70774,Private room,400,1,0,0.0,2,89
17692,14855160,Centro,Justicia,40.42442,-3.69699,Entire home/apt,200,3,0,0.0,1,46
17693,264793201,San Blas - Canillejas,Rosas,40.42918,-3.59918,Private room,500,1,0,0.0,1,179
17694,97879741,San Blas - Canillejas,Simancas,40.43947,-3.62867,Private room,200,1,0,0.0,1,365
17695,264794441,Retiro,Pacífico,40.40641,-3.67941,Private room,75,1,1,0.27,1,365
17696,171127993,Ciudad Lineal,Concepción,40.43778,-3.65277,Entire home/apt,80,2,0,0.0,1,28
17697,47472862,Centro,Universidad,40.42657,-3.70351,Private room,700,1,0,0.0,1,90
17698,89468562,Hortaleza,Pinar del Rey,40.47472,-3.63997,Private room,250,1,0,0.0,1,365
17699,214045009,Moratalaz,Fontarrón,40.39961,-3.64119,Entire home/apt,900,1,0,0.0,1,89
17700,139634534,Tetuán,Cuatro Caminos,40.45632,-3.69463,Private room,1800,1,0,0.0,1,179
17701,70885840,Carabanchel,Vista Alegre,40.38107,-3.74871,Private room,600,1,0,0.0,1,364
17702,263033096,Latina,Campamento,40.39751,-3.76957,Private room,80,1,1,0.27,1,0
17703,264799570,Centro,Embajadores,40.41024,-3.69941,Entire home/apt,65,3,14,4.16,1,142
17704,33602254,Latina,Puerta del Angel,40.40945,-3.73683,Private room,400,1,0,0.0,1,89
17705,264774383,Moratalaz,Fontarrón,40.39998,-3.64352,Private room,25,1,0,0.0,1,322
17706,17683675,San Blas - Canillejas,Rosas,40.42978,-3.60261,Private room,180,1,0,0.0,2,364
17707,213216584,Moratalaz,Marroquina,40.41147,-3.63623,Private room,40,1,2,2.0,1,78
17708,263698971,Centro,Justicia,40.42199,-3.69864,Entire home/apt,150,2,0,0.0,1,79
17709,264847457,Hortaleza,Pinar del Rey,40.47117,-3.64509,Private room,36,2,26,7.09,1,347
17710,264868319,San Blas - Canillejas,Canillejas,40.44171,-3.61075,Private room,600,1,0,0.0,1,90
17711,199601792,San Blas - Canillejas,Rejas,40.44671,-3.5769,Entire home/apt,1000,1,0,0.0,1,90
17712,67640840,Retiro,Jerónimos,40.41623,-3.69213,Entire home/apt,6000,1,0,0.0,1,365
17713,13008194,Salamanca,Lista,40.42883,-3.67684,Entire home/apt,120,2,2,0.53,2,1
17714,264788745,Salamanca,Castellana,40.43738,-3.6838,Private room,30,1,4,1.24,1,8
17715,150579221,Salamanca,Fuente del Berro,40.42344,-3.66736,Entire home/apt,180,2,0,0.0,1,365
17716,126438644,Tetuán,Berruguete,40.4588,-3.70592,Private room,300,1,0,0.0,1,261
17717,136706824,Tetuán,Cuatro Caminos,40.45461,-3.69824,Private room,399,1,0,0.0,1,261
17718,264075806,San Blas - Canillejas,Rosas,40.43488,-3.60703,Private room,1350,1,0,0.0,1,0
17719,264892714,San Blas - Canillejas,Rejas,40.44589,-3.58392,Entire home/apt,650,1,0,0.0,1,365
17720,51347311,Ciudad Lineal,Pueblo Nuevo,40.42117,-3.62686,Private room,450,1,0,0.0,2,365
17721,4190343,Centro,Cortes,40.41578,-3.69993,Entire home/apt,65,2,13,3.55,20,241
17722,215817131,San Blas - Canillejas,Canillejas,40.43688,-3.60886,Private room,800,1,0,0.0,1,89
17723,51347311,San Blas - Canillejas,Simancas,40.43281,-3.6247,Private room,350,1,0,0.0,2,363
17724,116217798,Arganzuela,Palos de Moguer,40.40511,-3.69115,Entire home/apt,80,3,6,1.64,1,160
17725,122713093,Villaverde,San Andrés,40.3483,-3.70392,Entire home/apt,190,2,0,0.0,1,364
17726,178735491,Puente de Vallecas,San Diego,40.39659,-3.67011,Private room,40,1,0,0.0,1,364
17727,219397148,San Blas - Canillejas,Rejas,40.44637,-3.59357,Entire home/apt,600,1,0,0.0,1,0
17728,81628294,Hortaleza,Piovera,40.46036,-3.6374,Private room,42,7,0,0.0,2,0
17729,47172033,Carabanchel,Opañel,40.39177,-3.72408,Private room,200,1,0,0.0,1,365
17730,159403519,Tetuán,Cuatro Caminos,40.45518,-3.6914,Private room,1100,2,0,0.0,1,365
17731,18234891,Ciudad Lineal,San Pascual,40.44267,-3.6483,Private room,500,1,0,0.0,1,365
17732,244266112,Salamanca,Goya,40.42345,-3.6731,Entire home/apt,130,1,4,2.18,6,335
17733,264770286,Barajas,Timón,40.47624,-3.58436,Private room,50,1,1,0.27,2,5
17734,264912734,San Blas - Canillejas,Hellín,40.42975,-3.61147,Private room,600,1,0,0.0,1,365
17735,235946636,San Blas - Canillejas,Arcos,40.42424,-3.61884,Private room,950,1,0,0.0,1,365
17736,264914998,San Blas - Canillejas,Canillejas,40.44876,-3.60648,Private room,500,1,0,0.0,1,363
17737,264916693,San Blas - Canillejas,Rejas,40.44519,-3.58483,Private room,650,1,0,0.0,1,90
17738,264918746,San Blas - Canillejas,Canillejas,40.44326,-3.61229,Private room,500,1,0,0.0,1,179
17739,264919298,Centro,Palacio,40.4102,-3.71063,Entire home/apt,169,1,0,0.0,1,0
17740,264920300,Tetuán,Bellas Vistas,40.45117,-3.70969,Entire home/apt,1000,1,0,0.0,1,90
17741,191200210,Latina,Puerta del Angel,40.41103,-3.72903,Private room,120,2,0,0.0,2,90
17742,49642687,Arganzuela,Palos de Moguer,40.40219,-3.69614,Private room,150,1,0,0.0,1,0
17743,264457810,Ciudad Lineal,Ventas,40.42592,-3.65014,Private room,500,1,0,0.0,2,365
17744,6534491,Centro,Universidad,40.42144,-3.70493,Private room,43,2,0,0.0,1,73
17745,15798178,Chamartín,Prosperidad,40.44511,-3.66276,Entire home/apt,80,1,0,0.0,2,359
17746,139248746,Centro,Embajadores,40.40746,-3.71068,Entire home/apt,55,3,3,0.8,5,95
17747,263692940,Centro,Cortes,40.41381,-3.69964,Entire home/apt,45,1,3,0.87,1,80
17748,57709204,Fuencarral - El Pardo,La Paz,40.48344,-3.69191,Private room,650,1,0,0.0,1,180
17749,73614675,Chamberí,Arapiles,40.4364,-3.70522,Entire home/apt,400,2,0,0.0,2,0
17750,262080628,Centro,Universidad,40.42741,-3.70214,Entire home/apt,130,3,2,0.62,1,112
17751,264932171,San Blas - Canillejas,Canillejas,40.44655,-3.61066,Entire home/apt,1000,1,0,0.0,1,0
17752,191200210,Latina,Puerta del Angel,40.41077,-3.72962,Private room,120,2,0,0.0,2,365
17753,45832354,Centro,Sol,40.41491,-3.70578,Private room,300,1,0,0.0,1,137
17754,264733338,Latina,Aguilas,40.39009,-3.76814,Shared room,33,2,0,0.0,3,0
17755,252522294,Centro,Sol,40.4149,-3.70794,Entire home/apt,95,3,12,3.53,1,47
17756,206120299,Ciudad Lineal,Pueblo Nuevo,40.43048,-3.6405,Private room,750,1,0,0.0,1,365
17757,258043977,San Blas - Canillejas,Arcos,40.42119,-3.61559,Private room,390,1,0,0.0,4,180
17758,86561934,Chamberí,Gaztambide,40.43809,-3.71321,Private room,350,1,0,0.0,1,179
17759,37411325,Ciudad Lineal,Pueblo Nuevo,40.43101,-3.63479,Private room,500,1,0,0.0,2,179
17760,20621801,San Blas - Canillejas,Simancas,40.43703,-3.62082,Entire home/apt,75,1,8,2.4,1,167
17761,80917877,Tetuán,Bellas Vistas,40.44878,-3.70767,Entire home/apt,90,2,6,1.88,3,157
17762,22604054,Chamberí,Rios Rosas,40.44232,-3.70264,Entire home/apt,45,1,2,0.55,1,0
17763,118103673,Latina,Cuatro Vientos,40.36721,-3.76252,Shared room,200,1,0,0.0,1,365
17764,211512974,Carabanchel,Buenavista,40.36414,-3.76047,Private room,250,1,0,0.0,1,365
17765,19821665,Villaverde,Los Angeles,40.35425,-3.6948,Private room,1000,1,0,0.0,1,90
17766,259555001,Retiro,Ibiza,40.41831,-3.67614,Private room,45,2,4,1.2,1,322
17767,179787880,San Blas - Canillejas,Rejas,40.44569,-3.5829,Entire home/apt,65,1,13,3.75,1,129
17768,260737873,Moncloa - Aravaca,Valdezarza,40.46192,-3.71119,Private room,36,3,0,0.0,4,0
17769,80298254,Salamanca,Lista,40.42956,-3.67071,Private room,150,2,0,0.0,1,0
17770,260737873,Moncloa - Aravaca,Valdezarza,40.46073,-3.71017,Private room,35,3,0,0.0,4,3
17771,156773204,Puente de Vallecas,Palomeras Sureste,40.39039,-3.64086,Private room,50,2,1,0.27,2,0
17772,66949286,Arganzuela,Chopera,40.39587,-3.70075,Private room,30,1,1,0.27,1,37
17773,14400380,Hortaleza,Valdefuentes,40.50599,-3.64137,Private room,350,1,0,0.0,1,89
17774,224855200,Moratalaz,Fontarrón,40.40661,-3.65688,Private room,50,1,1,0.34,6,343
17775,46084601,Ciudad Lineal,Pueblo Nuevo,40.42847,-3.63379,Private room,25,1,1,0.4,1,359
17776,41659831,San Blas - Canillejas,Rejas,40.4454,-3.56656,Private room,3000,2,0,0.0,1,179
17777,257296674,Centro,Universidad,40.42168,-3.70372,Entire home/apt,69,1,15,4.13,3,97
17778,99018982,Chamberí,Trafalgar,40.43287,-3.70196,Entire home/apt,61,1,3,1.76,110,350
17779,35817622,Centro,Palacio,40.41275,-3.70889,Private room,42,7,2,2.0,3,168
17780,14306634,Centro,Embajadores,40.40939,-3.70446,Entire home/apt,75,1,6,1.64,1,0
17781,264982816,Ciudad Lineal,Ventas,40.43294,-3.64879,Entire home/apt,1000,3,0,0.0,1,89
17782,264983172,Chamartín,Castilla,40.47995,-3.67549,Entire home/apt,90,1,3,0.82,1,265
17783,264984559,Salamanca,Guindalera,40.43501,-3.67069,Entire home/apt,1100,1,0,0.0,1,89
17784,99018982,Retiro,Pacífico,40.40569,-3.6753,Entire home/apt,49,1,0,0.0,110,0
17785,264990799,San Blas - Canillejas,Simancas,40.43939,-3.62188,Entire home/apt,900,1,0,0.0,1,0
17786,264992881,Arganzuela,Palos de Moguer,40.40436,-3.69681,Entire home/apt,115,1,0,0.0,1,79
17787,264993235,Ciudad Lineal,Pueblo Nuevo,40.43579,-3.64227,Shared room,400,1,0,0.0,1,365
17788,122871389,Salamanca,Guindalera,40.43525,-3.6718,Private room,300,1,0,0.0,1,365
17789,206205487,Moncloa - Aravaca,Argüelles,40.43146,-3.72026,Private room,300,1,0,0.0,1,179
17790,193720971,Ciudad Lineal,Concepción,40.43591,-3.65472,Shared room,3000,1,0,0.0,1,0
17791,189499794,Chamberí,Almagro,40.43574,-3.69715,Private room,20,3,6,2.57,29,0
17792,236534297,Ciudad Lineal,Pueblo Nuevo,40.42406,-3.63866,Entire home/apt,800,1,0,0.0,1,88
17793,36924382,Salamanca,Recoletos,40.42844,-3.68153,Entire home/apt,500,1,0,0.0,1,0
17794,222052002,Centro,Palacio,40.421,-3.71177,Private room,25,2,3,0.85,1,0
17795,111798690,Moratalaz,Marroquina,40.4063,-3.63716,Private room,500,1,0,0.0,1,365
17796,189499794,Chamberí,Almagro,40.43575,-3.69792,Private room,20,3,8,3.12,29,0
17797,5399313,Centro,Universidad,40.42406,-3.70472,Private room,400,1,1,0.31,1,3
17798,189499794,Chamberí,Almagro,40.43413,-3.69789,Private room,20,3,2,1.4,29,0
17799,189499794,Chamberí,Almagro,40.43574,-3.69723,Private room,20,3,4,1.62,29,0
17800,189499794,Chamberí,Almagro,40.43553,-3.6979,Private room,20,3,4,1.82,29,0
17801,117990092,San Blas - Canillejas,Rosas,40.43134,-3.60931,Private room,200,1,0,0.0,1,179
17802,264130753,San Blas - Canillejas,Rosas,40.4308,-3.60469,Private room,100,1,0,0.0,6,0
17803,265006051,San Blas - Canillejas,Hellín,40.43348,-3.61536,Private room,1000,1,0,0.0,1,179
17804,189499794,Chamberí,Almagro,40.43562,-3.69801,Private room,20,3,9,3.55,29,0
17805,51306715,San Blas - Canillejas,Rosas,40.43278,-3.6086,Private room,18,1,6,1.71,1,8
17806,189499794,Chamberí,Almagro,40.43433,-3.69772,Private room,20,3,4,1.67,29,0
17807,30643999,San Blas - Canillejas,Canillejas,40.43812,-3.60987,Private room,150,1,0,0.0,1,365
17808,264130753,San Blas - Canillejas,Rosas,40.42912,-3.60524,Private room,100,1,2,0.6,6,0
17809,39580984,Arganzuela,Palos de Moguer,40.40246,-3.69005,Entire home/apt,120,2,8,3.04,1,0
17810,189499794,Centro,Embajadores,40.4128,-3.70702,Private room,20,3,3,1.22,29,0
17811,124412237,Centro,Embajadores,40.4086,-3.70118,Private room,999,2,1,1.0,1,47
17812,69566471,San Blas - Canillejas,Simancas,40.43492,-3.61604,Entire home/apt,185,14,0,0.0,25,365
17813,70235951,Centro,Embajadores,40.41193,-3.70512,Private room,100,1,1,0.28,1,137
17814,60008828,Moncloa - Aravaca,Ciudad Universitaria,40.44736,-3.71099,Entire home/apt,2950,1,0,0.0,1,90
17815,265024119,Tetuán,Bellas Vistas,40.45231,-3.70669,Private room,1500,1,0,0.0,1,365
17816,185627647,San Blas - Canillejas,Rosas,40.42435,-3.60027,Private room,120,2,1,0.27,1,365
17817,265023541,Tetuán,Berruguete,40.46,-3.69904,Entire home/apt,75,1,7,1.91,1,308
17818,209995767,San Blas - Canillejas,Salvador,40.43939,-3.63259,Private room,180,2,1,0.27,1,90
17819,258043977,San Blas - Canillejas,Arcos,40.42166,-3.61453,Private room,300,1,0,0.0,4,180
17820,256714749,San Blas - Canillejas,Canillejas,40.44066,-3.61011,Private room,30,2,1,0.37,1,294
17821,265027565,Fuencarral - El Pardo,Valverde,40.50676,-3.66913,Private room,30,1,5,1.38,1,0
17822,173078795,Latina,Aguilas,40.37613,-3.76209,Private room,200,1,0,0.0,2,365
17823,134866040,Centro,Universidad,40.42549,-3.70435,Entire home/apt,35,1,8,2.5,5,93
17824,77464567,Villa de Vallecas,Casco Histórico de Vallecas,40.36623,-3.60016,Private room,400,1,0,0.0,1,180
17825,24909741,San Blas - Canillejas,Rejas,40.44512,-3.59167,Entire home/apt,500,1,0,0.0,1,0
17826,105619327,Fuencarral - El Pardo,El Pardo,40.51844,-3.77632,Entire home/apt,500,2,0,0.0,1,76
17827,265031778,Chamberí,Vallehermoso,40.44619,-3.70642,Private room,60,1,1,0.27,1,363
17828,206349691,Usera,Zofío,40.38281,-3.71212,Entire home/apt,1262,1,1,0.32,124,287
17829,69502268,Puente de Vallecas,Numancia,40.39714,-3.66119,Entire home/apt,50,6,0,0.0,3,0
17830,211151227,Chamberí,Arapiles,40.43127,-3.70983,Private room,25,1,1,0.31,2,264
17831,262444875,San Blas - Canillejas,Hellín,40.43224,-3.62014,Entire home/apt,900,1,0,0.0,1,180
17832,171759560,Centro,Palacio,40.41492,-3.70932,Entire home/apt,70,1,21,6.12,1,88
17833,144991627,San Blas - Canillejas,Canillejas,40.44294,-3.60772,Private room,250,1,0,0.0,1,0
17834,265039091,Centro,Universidad,40.42741,-3.70543,Private room,55,1,2,0.58,2,356
17835,265039091,Centro,Universidad,40.42629,-3.70416,Private room,55,1,0,0.0,2,171
17836,264956800,Ciudad Lineal,Quintana,40.43832,-3.64439,Entire home/apt,300,1,0,0.0,1,365
17837,264733456,Carabanchel,Comillas,40.39581,-3.71387,Entire home/apt,800,3,0,0.0,1,180
17838,189073651,Villaverde,Butarque,40.35344,-3.68079,Private room,400,1,0,0.0,1,90
17839,31799864,Carabanchel,Comillas,40.39108,-3.71007,Private room,125,1,0,0.0,1,365
17840,89523080,Ciudad Lineal,Quintana,40.43426,-3.65022,Hotel room,290,1,0,0.0,1,363
17841,59957756,Tetuán,Bellas Vistas,40.45119,-3.70832,Entire home/apt,55,4,1,0.27,1,319
17842,265106488,Puente de Vallecas,Portazgo,40.3886,-3.64766,Private room,40,1,0,0.0,1,365
17843,265115042,Chamberí,Gaztambide,40.43584,-3.71372,Private room,600,1,0,0.0,1,179
17844,255715413,Fuencarral - El Pardo,Peñagrande,40.48123,-3.71928,Private room,150,1,0,0.0,3,365
17845,265116656,San Blas - Canillejas,Rejas,40.44586,-3.58852,Private room,900,1,0,0.0,1,364
17846,265112679,Usera,Orcasitas,40.37179,-3.71683,Private room,500,1,0,0.0,1,365
17847,71864789,Centro,Palacio,40.42168,-3.71062,Private room,300,2,0,0.0,1,90
17848,13812935,Tetuán,Castillejos,40.45805,-3.69916,Entire home/apt,50,1,5,1.81,1,13
17849,169143459,Chamartín,Prosperidad,40.44167,-3.67149,Private room,125,1,0,0.0,1,90
17850,265119984,San Blas - Canillejas,Simancas,40.43422,-3.61895,Entire home/apt,1500,2,0,0.0,1,365
17851,265120906,Fuencarral - El Pardo,Pilar,40.47469,-3.70854,Private room,35,1,2,0.54,1,86
17852,265120512,Centro,Cortes,40.41396,-3.69789,Private room,259,1,0,0.0,1,365
